,Unnamed: 0,ID,Stock,Date,User_Name,User_ID,User_Followers,User_Verified,User_Lists,Likes,Retweets,Replies,URL,Text,neg,neu,pos,compound,sentiment_type
80,80,1215961756276854784,NVDA,2020-01-11 11:40:48+00:00,Lawrence McDonald,25163231,78856,1,2349,52,15,8,https://twitter.com/Convertbond/status/1215961756276854784,"FAANGs off the Highs , June 2019 Where were all the Bulls then Baidu 62 Tesla 54 Twitter 54 NVIDIA 54 Alibaba 30 Facebook 26 Apple 21 Google 20 Netflix 20 Amazon 17 via",0.0,0.95,0.05,0.1779,POSITIVE
81,81,1217197996393168897,NVDA,2020-01-14 21:33:11+00:00,Not_an_Analyst,1046956676304187392,1973,0,44,106,22,2,https://twitter.com/facts_tesla/status/1217197996393168897,"Stock returns since IPO June 29 , 2010 3064 2260 2006 1621 755 524",0.0,1.0,0.0,0.0,NEUTRAL
82,82,1215072770507386885,JNJ,2020-01-09 00:48:18+00:00,Andy Biotech,632341632,80581,0,2143,227,70,9,https://twitter.com/AndyBiotech/status/1215072770507386885,"Oh man , cancers are just too damn smart ... Why KRAS G12C inhibitors result in only partial responses w rather short durability Rapid non uniform adaptation to conformation specific KRAS G12C inhibition",0.195,0.732,0.073,-0.5423,NEGATIVE
83,83,1215653423821086720,NKE,2020-01-10 15:15:36+00:00,CNBC,20402945,4406522,1,36720,82,53,8,https://twitter.com/CNBC/status/1215653423821086720,"The Dow just hit 29,000 . , , , , and have been the best performing components since the Dow hit 28,000 in November",0.0,0.811,0.189,0.6369,POSITIVE
84,84,1214596025496875008,TWTR,2020-01-07 17:13:53+00:00,Koyfin,710191573615693824,27930,0,540,142,21,26,https://twitter.com/KoyfinCharts/status/1214596025496875008,"and have the same market cap Which one would you rather own for the next 3 years TWTR mkt cap $ 25B DAU 145m , 17 y y Rev $ 3.4 B , 17 y y Used by Politicians , journalists , trolls SNAP mkt cap $ 24B DAU 210m , 13 y y Rev $ 1.5 B , 43 y y Used by kids , teens",0.0,1.0,0.0,0.0,NEUTRAL
85,85,1214906275882033153,TWTR,2020-01-08 13:46:42+00:00,ICE,25570548,54476,1,815,165,64,3,https://twitter.com/ICE_Markets/status/1214906275882033153,2019 returns for every stock in the NYSE FANGplus index with dividends reinvested 88.97 77.95 56.57 54.74 28.18 25.7 23.03 20.89 11.52 20.3 Per FactSet,0.0,1.0,0.0,0.0,NEUTRAL
86,86,1215961756276854784,TWTR,2020-01-11 11:40:48+00:00,Lawrence McDonald,25163231,78857,1,2349,52,15,8,https://twitter.com/Convertbond/status/1215961756276854784,"FAANGs off the Highs , June 2019 Where were all the Bulls then Baidu 62 Tesla 54 Twitter 54 NVIDIA 54 Alibaba 30 Facebook 26 Apple 21 Google 20 Netflix 20 Amazon 17 via",0.0,0.95,0.05,0.1779,POSITIVE
87,87,1216758669720686592,TWTR,2020-01-13 16:27:27+00:00,Steve Burns,203652149,419375,0,6314,148,30,30,https://twitter.com/SJosephBurns/status/1216758669720686592,Stocks to watch in 2020 What stocks are you watching,0.0,1.0,0.0,0.0,NEUTRAL
88,88,1212406425567318017,AAPL,2020-01-01 16:13:11+00:00,Teddy Vallee,718407582,28792,0,868,192,71,9,https://twitter.com/TeddyVallee/status/1212406425567318017,now larger than the energy sector,0.0,0.704,0.296,0.2732,POSITIVE
89,89,1212348235936874496,AAPL,2020-01-01 12:21:58+00:00,Gualestrit,857693619406467072,50532,0,705,121,48,2,https://twitter.com/gualestrit/status/1212348235936874496,Dow Jones 2019 Apple 84 Microsoft 55 JPMorgan 43 Visa 42 United Technologies 41 ... Exxon Mobil 2 Boeing 1 3M 7 Pfizer 10 Walgreens 14,0.0,0.887,0.113,0.4215,POSITIVE
90,90,1212196583837700096,AAPL,2020-01-01 02:19:21+00:00,Steve Burns,203652149,419375,0,6314,90,15,5,https://twitter.com/SJosephBurns/status/1212196583837700096,went up 86.16 in 2019,0.0,1.0,0.0,0.0,NEUTRAL
91,91,1212876204899848193,AAPL,2020-01-02 23:19:56+00:00,Hex Mage CLB of CCIP,1048358290130751488,13631,0,129,68,10,2,https://twitter.com/ChainlinkBull/status/1212876204899848193,2020 is already a memetic year is over $ 420 currently trading at $ 430 crushing estimates and cruising through $ 300 Largest retail plays in the market just killing it Crypto making yearly lows and in deep re accumulation The stage is set for,0.182,0.776,0.042,-0.7717,NEGATIVE
92,92,1212871609838718977,AAPL,2020-01-02 23:01:40+00:00,Yaman Tasdivar,732548050728701953,12301,0,256,701,69,118,https://twitter.com/ValueAnalyst1/status/1212871609838718977,I ll eat my shoe if the market capitalization of is less than that of in 2025,0.0,1.0,0.0,0.0,NEUTRAL
93,93,1212867452700377088,AAPL,2020-01-02 22:45:09+00:00,Ongaz,950378381828345856,414,0,6,60,28,2,https://twitter.com/ongazord/status/1212867452700377088,"$ 300 all time highs 10 year bull market My grandma owns air pods not bitcoin That s adoption , bitch",0.183,0.817,0.0,-0.5859,NEGATIVE
94,94,1212853385004797952,AAPL,2020-01-02 21:49:15+00:00,Pythia Capital,1136680950769651712,31033,0,599,480,67,46,https://twitter.com/PythiaR/status/1212853385004797952,P E this time last year 13x P E today 26x Same company guys It s the same company,0.0,1.0,0.0,0.0,NEUTRAL
95,95,1212851042473435136,AAPL,2020-01-02 21:39:56+00:00,Michael Santoli,898301664,80329,1,1777,106,14,15,https://twitter.com/michaelsantoli/status/1212851042473435136,"hits $ 300 a share for the first time one day before the anniversary of its huge profit warning dump So as of tomorrow , anyone who bought the low at $ 142 has a long term capital gain It ll be fine though , because taxable retail investors are a non factor in this market",0.117,0.675,0.208,0.6705,POSITIVE
96,96,1213244784808083456,AAPL,2020-01-03 23:44:32+00:00,𝐁𝐫𝐚𝐧𝐝𝐨𝐧 𝐕𝐚𝐧 𝐙𝐞𝐞,351124316,10631,0,180,95,115,5,https://twitter.com/BrandonVanZee/status/1213244784808083456,The SectorSelector for 01 03 20 is posted Technology Financials Communications Premium Scholars can the full version at It features stocks with 52 week highs like,0.0,0.909,0.091,0.3612,POSITIVE
97,97,1213213275070050304,AAPL,2020-01-03 21:39:19+00:00,ForexLive,19399038,282962,1,5587,64,13,7,https://twitter.com/ForexLive/status/1213213275070050304,Apple CEO Tim Cook s total pay in 2019 was $ 11.6 m ... You can t even get a decent bench player for that in the NBA,0.06,0.94,0.0,-0.1027,NEGATIVE
98,98,1213148831203971072,AAPL,2020-01-03 17:23:15+00:00,victoria silvstedt,28379194,46777,1,459,315,23,26,https://twitter.com/vicsilvstedt/status/1213148831203971072,As a trader on the financing market 2019 was a good one ... is the Rally continuing into 2020 My most profitable stock was Apple and regret selling it too early ... still has some room to go higher check out more of my thoughts apple sprinklebit,0.055,0.825,0.12,0.5095,POSITIVE
99,99,1213102476448206853,AAPL,2020-01-03 14:19:03+00:00,Eduardo Arcos,3968,152877,1,3690,36,10,7,https://twitter.com/earcos/status/1213102476448206853,"La acci n de Apple supera los 300 d lares Ahora mismo est en $ 300,25 En enero de 2019 estaba en $ 147,93 d lares Muchos creen que deber a tener un precio de unos $ 400 d lares",0.0,1.0,0.0,0.0,NEUTRAL
100,100,1212954279415369729,AAPL,2020-01-03 04:30:10+00:00,Charlie Bilello,1413027896,330454,1,6265,270,95,9,https://twitter.com/charliebilello/status/1212954279415369729,"Apple is up over 73,000 since its IPO in 1980 , an annualized return of 18.4 New all time high today",0.0,1.0,0.0,0.0,NEUTRAL
101,101,1213888887229210626,AAPL,2020-01-05 18:23:58+00:00,Steve Burns,203652149,419374,0,6314,757,103,250,https://twitter.com/SJosephBurns/status/1213888887229210626,This is my current watch list . B What am I missing,0.216,0.784,0.0,-0.296,NEGATIVE
102,102,1213820630572961792,AAPL,2020-01-05 13:52:44+00:00,HowarDAO,7517052,275701,1,5156,76,13,6,https://twitter.com/howardlindzon/status/1213820630572961792,The Art of Not Selling Fresh on my blog nke,0.179,0.821,0.0,-0.2411,NEGATIVE
103,103,1214064885518106625,AAPL,2020-01-06 06:03:19+00:00,Vincent Yu,1689516060,146992,0,813,1405,193,30,https://twitter.com/vincent13031925/status/1214064885518106625,3 biggest mistakes from investors Apple is a computer co only Amazon is a bookstore only Tesla is an automaker only,0.124,0.792,0.084,-0.2023,NEGATIVE
104,104,1214045292573659138,AAPL,2020-01-06 04:45:28+00:00,👑 Tesla Queen 👑,3323410600,2550,0,86,30,15,2,https://twitter.com/TESLAQUEEN10/status/1214045292573659138,"Alpine 4 Tech Check this stock out expecting 96 YOY revenue growth for 2019 WOW Also , looking to uplist in 2020 Extremely undervalued NASDAQ NYSE SP500 CNBC Penny Market Money GoldenGlobes",0.0,0.797,0.203,0.7983,POSITIVE
105,105,1214957209517469696,AAPL,2020-01-08 17:09:06+00:00,Sven Henrich,714051110,319928,1,5701,108,25,18,https://twitter.com/NorthmanTrader/status/1214957209517469696,Weekly RSI 87.57 Market cap $ 1.3 T PEG ratio 2.13 Quarterly revenue growth 1.8 yoy Quarterly earnings growth 3.2 yoy,0.0,0.766,0.234,0.6369,POSITIVE
106,106,1214936655666335744,AAPL,2020-01-08 15:47:25+00:00,Ramp Capital,2214652482,266796,0,3921,258,22,12,https://twitter.com/RampCapitalLLC/status/1214936655666335744,"If split into 3 equally valued companies , they would all still be ranked in the top 10 market cap of the S P 500",0.0,0.802,0.198,0.5719,POSITIVE
107,107,1214906275882033153,AAPL,2020-01-08 13:46:42+00:00,ICE,25570548,54476,1,815,165,64,3,https://twitter.com/ICE_Markets/status/1214906275882033153,2019 returns for every stock in the NYSE FANGplus index with dividends reinvested 88.97 77.95 56.57 54.74 28.18 25.7 23.03 20.89 11.52 20.3 Per FactSet,0.0,1.0,0.0,0.0,NEUTRAL
108,108,1214710960147116032,AAPL,2020-01-08 00:50:35+00:00,HyperChange,830122005030694920,38027,0,442,404,54,22,https://twitter.com/HyperChangeTV/status/1214710960147116032,Apple turned the phone into a computer Tesla is turning the car into a computer SoftwareEatingTheWorld,0.0,1.0,0.0,0.0,NEUTRAL
109,109,1215415100644958215,AAPL,2020-01-09 23:28:35+00:00,Charlie Bilello,1413027896,330454,1,6265,346,157,18,https://twitter.com/charliebilello/status/1215415100644958215,"The combined market cap of the 4 largest US companies is 13.8 x higher than March 9 , 2009 From $ 326 billion to $ 4.5 trillion",0.0,1.0,0.0,0.0,NEUTRAL
110,110,1215281085812301825,AAPL,2020-01-09 14:36:04+00:00,Sven Henrich,714051110,319928,1,5701,109,28,7,https://twitter.com/NorthmanTrader/status/1215281085812301825,"BlackRock , Vanguard and State Street combined own 18 of shares , 20 of , 18 of , 19 of 19 of",0.0,0.885,0.115,0.296,POSITIVE
111,111,1215760440673751040,AAPL,2020-01-10 22:20:51+00:00,𝐁𝐫𝐚𝐧𝐝𝐨𝐧 𝐕𝐚𝐧 𝐙𝐞𝐞,351124316,10631,0,180,94,110,9,https://twitter.com/BrandonVanZee/status/1215760440673751040,The SectorSelector for 01 10 20 is posted Technology Communications Health Care Premium Scholars can the full version at It features stocks near 52 week highs like,0.0,0.814,0.186,0.6908,POSITIVE
112,112,1215721919074324480,AAPL,2020-01-10 19:47:47+00:00,Ross Gerber,349249475,190819,1,2186,130,24,22,https://twitter.com/GerberKawasaki/status/1215721919074324480,Answering your stock and option questions with what do I do now with all these gains on Tesla Apple Microsoft etc,0.0,0.888,0.112,0.34,POSITIVE
113,113,1215659961738383360,AAPL,2020-01-10 15:41:35+00:00,Ross Gerber,349249475,190819,1,2186,474,15,50,https://twitter.com/GerberKawasaki/status/1215659961738383360,"I think I might do a twitter live stream Q and A about what to do with your stocks when the market is crazy good Do you sell , buy or hold Any interest Please like and I ll scrape some time today Otherwise I m busy tesla apple Microsoft stocks",0.048,0.739,0.214,0.8074,POSITIVE
114,114,1215653423821086720,AAPL,2020-01-10 15:15:36+00:00,CNBC,20402945,4406522,1,36720,82,53,8,https://twitter.com/CNBC/status/1215653423821086720,"The Dow just hit 29,000 . , , , , and have been the best performing components since the Dow hit 28,000 in November",0.0,0.811,0.189,0.6369,POSITIVE
115,115,1215640613196042240,AAPL,2020-01-10 14:24:42+00:00,Michael Santoli,898301664,80329,1,1777,45,18,5,https://twitter.com/michaelsantoli/status/1215640613196042240,"Apple s massive ramp , entirely on expanding valuation , has taken its free cashflow yield all the way down to ... the exact level of the S P 500 This market is paying up for the perceived durability of cash flows above all , as the ferociously strong credit markets dictate",0.039,0.788,0.173,0.7964,POSITIVE
116,116,1216024933014347778,AAPL,2020-01-11 15:51:51+00:00,Jameson Lopp,23618940,365211,1,6359,208,25,44,https://twitter.com/lopp/status/1216024933014347778,Is the desire for newcomers to share their bitcoin ownership a unique phenomenon You never see folks on other asset specific forums posting things like I finally own X ounces of gold I finally own Y shares of I finally own Z dollars,0.0,0.719,0.281,0.8779,POSITIVE
117,117,1215961756276854784,AAPL,2020-01-11 11:40:48+00:00,Lawrence McDonald,25163231,78857,1,2349,52,15,8,https://twitter.com/Convertbond/status/1215961756276854784,"FAANGs off the Highs , June 2019 Where were all the Bulls then Baidu 62 Tesla 54 Twitter 54 NVIDIA 54 Alibaba 30 Facebook 26 Apple 21 Google 20 Netflix 20 Amazon 17 via",0.0,0.95,0.05,0.1779,POSITIVE
118,118,1216421941554425856,AAPL,2020-01-12 18:09:25+00:00,David Schawel,182642157,50873,0,1644,83,14,8,https://twitter.com/DavidSchawel/status/1216421941554425856,"s AirPods line is projected to generate $ 13 15bil in sales for FY20 , more than entire top line figure Incredible",0.0,0.897,0.103,0.2648,POSITIVE
119,119,1216370496813649920,AAPL,2020-01-12 14:45:00+00:00,Steve Burns,203652149,419374,0,6314,300,42,82,https://twitter.com/SJosephBurns/status/1216370496813649920,This is my current watch list and positions . B Long Long Long What am I missing,0.145,0.855,0.0,-0.296,NEGATIVE
120,120,1216871553603780608,AAPL,2020-01-13 23:56:01+00:00,Traderstewie,52166809,340769,0,8007,453,69,23,https://twitter.com/traderstewie/status/1216871553603780608,Algos LOVE Round Numbers Look at what has done since breaking thru $ 300 recently Look at what has done since breaking thru $ 500 Look at what has done since breaking thru $ 100 Made a detailed blog post on this topic,0.0,0.885,0.115,0.7125,POSITIVE
121,121,1216868033127301120,AAPL,2020-01-13 23:42:02+00:00,Alex Saunders 🇦🇺👨‍🔬,621816317,120043,1,1394,200,25,39,https://twitter.com/AlexSaundersAU/status/1216868033127301120,Does Apple s innovation justify this parabola Or could it be that a decade of easy money policy where central banks now print money to buy stock has led to asset valuation bubbles Stocks Fed QE4,0.0,0.795,0.205,0.7906,POSITIVE
122,122,1216805240986578945,AAPL,2020-01-13 19:32:31+00:00,Ramp Capital,2214652482,266796,0,3921,154,25,25,https://twitter.com/RampCapitalLLC/status/1216805240986578945,is currently 40 above the 200DMA Highest ratio since 2012,0.0,1.0,0.0,0.0,NEUTRAL
123,123,1216803933173223425,AAPL,2020-01-13 19:27:19+00:00,Gualestrit,857693619406467072,50532,0,705,108,44,4,https://twitter.com/gualestrit/status/1216803933173223425,"Decenas de m ximos hist ricos hoy , entre ellos S P 500 Nasdaq Apple Alibaba Brookfield AM Salesforce Alphabet Facebook Coca Cola Lockheed Martin Mastercard Shopify Tesla Visa",0.0,1.0,0.0,0.0,NEUTRAL
124,124,1216767937345880072,AAPL,2020-01-13 17:04:17+00:00,Sven Henrich,714051110,319928,1,5701,572,107,75,https://twitter.com/NorthmanTrader/status/1216767937345880072,Anybody that says this it is not a bubble needs to do the ice bucket challenge,0.0,0.915,0.085,0.0772,POSITIVE
125,125,1217233702733873152,AAPL,2020-01-14 23:55:04+00:00,Will Meade,758386485846544384,268127,0,3655,76,13,16,https://twitter.com/realwillmeade/status/1217233702733873152,Apple avoids paying $ 50 billion in US taxes by keeping all its cash overseas now they won t help with an issue that involves national security and could protect everyone who lives in America,0.041,0.681,0.277,0.8658,POSITIVE
126,126,1217197996393168897,AAPL,2020-01-14 21:33:11+00:00,Not_an_Analyst,1046956676304187392,1973,0,44,106,22,2,https://twitter.com/facts_tesla/status/1217197996393168897,"Stock returns since IPO June 29 , 2010 3064 2260 2006 1621 755 524",0.0,1.0,0.0,0.0,NEUTRAL
127,127,1217042386259456000,AAPL,2020-01-14 11:14:51+00:00,Sven Henrich,714051110,319928,1,5701,381,121,36,https://twitter.com/NorthmanTrader/status/1217042386259456000,Central banks don t buy stocks In other news the SNB central bank of Switzerland US stock portfolio is now worth nearly $ 100B Top holdings,0.0,0.856,0.144,0.4019,POSITIVE
128,128,1216890080175910913,AAPL,2020-01-14 01:09:38+00:00,Sebastian Sienkiewicz,2344321530,8876,0,154,57,17,45,https://twitter.com/Amdalleq/status/1216890080175910913,"The chart shows the share prices of the two most recent US Stock Market stars , Tesla left axis and Apple right axis since the second quarter of 2018 How would you comment this price action ht",0.0,0.941,0.059,0.296,POSITIVE
129,129,1216880431091474435,AAPL,2020-01-14 00:31:17+00:00,Bluntz,939058273487003648,193506,0,3387,205,22,19,https://twitter.com/SmartContracter/status/1216880431091474435,we going for the blow off top in 2020 or what,0.0,0.847,0.153,0.2023,POSITIVE
130,130,1212844021493702664,AMZN,2020-01-02 21:12:02+00:00,BG Iradji🇺🇸,28841495,4196,0,14,181,22,12,https://twitter.com/BGIradji/status/1212844021493702664,"hits $ 300 closing in on $ 1,500 closing in on $ 2,000 closing in on $ 40 And banks are literally using this thing called XRP Simply amazing",0.0,0.863,0.137,0.5859,POSITIVE
131,131,1212586424815562752,AMZN,2020-01-02 04:08:27+00:00,Microlytics,3222829883,987,0,10,41,21,3,https://twitter.com/MicrolyticsLLC/status/1212586424815562752,next leg could see $ 1.75 before consolidating to . 90 $ 1.10 before moving to $ 2 in 2020 on Nasdaq Uplist This is FUSZ on steroids,0.0,1.0,0.0,0.0,NEUTRAL
132,132,1212525483323248640,AMZN,2020-01-02 00:06:17+00:00,Brian Feroldi,61558281,238876,1,5669,410,39,35,https://twitter.com/BrianFeroldi/status/1212525483323248640,My end of year top holdings 8 7 7 6 6 6 5 5 5 4 4 3 3 2 2 2,0.0,0.735,0.265,0.2023,POSITIVE
133,133,1212913782592331777,AMZN,2020-01-03 01:49:15+00:00,Cathie Wood,2361631088,1226981,1,8380,1854,380,92,https://twitter.com/CathieDWood/status/1212913782592331777,"Attempting to explain how misunderstood has been and how disruptive it will be , I have compared it to If our analysis based on Wright s Law is correct , Tesla will have more of an impact on global transportation than Amazon has had will have on global retail",0.097,0.868,0.035,-0.4588,NEGATIVE
134,134,1213254911783124992,AMZN,2020-01-04 00:24:46+00:00,Puru Saxena,1033127171298975744,235083,0,5193,40,11,4,https://twitter.com/saxena_puru/status/1213254911783124992,The biggest digital advertising players click on image Long,0.0,1.0,0.0,0.0,NEUTRAL
135,135,1213888887229210626,AMZN,2020-01-05 18:23:58+00:00,Steve Burns,203652149,419374,0,6314,757,103,250,https://twitter.com/SJosephBurns/status/1213888887229210626,This is my current watch list . B What am I missing,0.216,0.784,0.0,-0.296,NEGATIVE
136,136,1214233599957852160,AMZN,2020-01-06 17:13:44+00:00,Traderstewie,52166809,340769,0,8007,138,20,16,https://twitter.com/traderstewie/status/1214233599957852160,starting to look like a mini bull flag here,0.0,0.737,0.263,0.3612,POSITIVE
137,137,1214064885518106625,AMZN,2020-01-06 06:03:19+00:00,Vincent Yu,1689516060,146992,0,813,1405,193,30,https://twitter.com/vincent13031925/status/1214064885518106625,3 biggest mistakes from investors Apple is a computer co only Amazon is a bookstore only Tesla is an automaker only,0.124,0.792,0.084,-0.2023,NEGATIVE
138,138,1214045292573659138,AMZN,2020-01-06 04:45:28+00:00,👑 Tesla Queen 👑,3323410600,2550,0,86,30,15,2,https://twitter.com/TESLAQUEEN10/status/1214045292573659138,"Alpine 4 Tech Check this stock out expecting 96 YOY revenue growth for 2019 WOW Also , looking to uplist in 2020 Extremely undervalued NASDAQ NYSE SP500 CNBC Penny Market Money GoldenGlobes",0.0,0.797,0.203,0.7983,POSITIVE
139,139,1214513312484012033,AMZN,2020-01-07 11:45:12+00:00,Luis Miguel Ortiz,928434920,40625,0,846,55,18,3,https://twitter.com/LuisMiguelValue/status/1214513312484012033,Estoy leyendo una teor a muy interesante sobre y que tiene mucho sentido Abro un peque o hilo sobre ello Los dos segmentos de la compa a que m s van a crecer hasta 2025 son la nube con AWS y la publicidad Esto ser el 90 del beneficio operativo para 2025,0.0,1.0,0.0,0.0,NEUTRAL
140,140,1214992418077958144,AMZN,2020-01-08 19:29:00+00:00,Teslas in Shanghai 🇨🇳 🚗⚡,1035800996214013953,2512,0,43,128,17,6,https://twitter.com/tesla_china/status/1214992418077958144,"I remember when Amazon s market value hit and then got higher than Walmart The analysts said it was nuts Amazon is now 3X Walmart I unfortunately sold my Amazon shares in the 300s for a nice profit , but missed out big time Not happening for Tesla",0.122,0.655,0.222,0.2617,POSITIVE
141,141,1214906275882033153,AMZN,2020-01-08 13:46:42+00:00,ICE,25570548,54476,1,815,165,64,3,https://twitter.com/ICE_Markets/status/1214906275882033153,2019 returns for every stock in the NYSE FANGplus index with dividends reinvested 88.97 77.95 56.57 54.74 28.18 25.7 23.03 20.89 11.52 20.3 Per FactSet,0.0,1.0,0.0,0.0,NEUTRAL
142,142,1215415100644958215,AMZN,2020-01-09 23:28:35+00:00,Charlie Bilello,1413027896,330454,1,6265,346,157,18,https://twitter.com/charliebilello/status/1215415100644958215,"The combined market cap of the 4 largest US companies is 13.8 x higher than March 9 , 2009 From $ 326 billion to $ 4.5 trillion",0.0,1.0,0.0,0.0,NEUTRAL
143,143,1215961756276854784,AMZN,2020-01-11 11:40:48+00:00,Lawrence McDonald,25163231,78857,1,2349,52,15,8,https://twitter.com/Convertbond/status/1215961756276854784,"FAANGs off the Highs , June 2019 Where were all the Bulls then Baidu 62 Tesla 54 Twitter 54 NVIDIA 54 Alibaba 30 Facebook 26 Apple 21 Google 20 Netflix 20 Amazon 17 via",0.0,0.95,0.05,0.1779,POSITIVE
144,144,1215959204323872769,AMZN,2020-01-11 11:30:40+00:00,Luis Miguel Ortiz,928434920,40625,0,846,80,19,10,https://twitter.com/LuisMiguelValue/status/1215959204323872769,Actualizo el listado de la empresas con Wide MOAT que seg n Morningstar se encuentran por debajo de su valor intr nseco en enero de 2020 Qu opin is Llev is alguna de ellas en cartera,0.0,1.0,0.0,0.0,NEUTRAL
145,145,1216503060039520256,AMZN,2020-01-12 23:31:45+00:00,Puru Saxena,1033127171298975744,235083,0,5193,246,29,36,https://twitter.com/saxena_puru/status/1216503060039520256,Current holdings 1833 in HK,0.0,1.0,0.0,0.0,NEUTRAL
146,146,1216370496813649920,AMZN,2020-01-12 14:45:00+00:00,Steve Burns,203652149,419374,0,6314,300,42,82,https://twitter.com/SJosephBurns/status/1216370496813649920,This is my current watch list and positions . B Long Long Long What am I missing,0.145,0.855,0.0,-0.296,NEGATIVE
147,147,1216792398447013891,AMZN,2020-01-13 18:41:29+00:00,🔴 24/7 MarketTradersTV | #1 Most Uptime on Twitch,997151173432901632,3348,0,38,69,38,8,https://twitter.com/MarketTradersTV/status/1216792398447013891,"We have another giveaway This one depends on your viewership If we get 600 average viewers on the channel , as reported by Twitch , a $ 150 gift card raffle will be started and one lucky subscriber will get it How s that sound boys Can you do it",0.0,0.883,0.117,0.6908,POSITIVE
148,148,1216768571763777539,AMZN,2020-01-13 17:06:48+00:00,Moncho,129656776,1284,0,17,90,31,6,https://twitter.com/rarlop/status/1216768571763777539,Three things can teach you about No financial advice tho DYOR XRPcommunity,0.167,0.833,0.0,-0.296,NEGATIVE
149,149,1216713005863505921,AMZN,2020-01-13 13:26:00+00:00,SANTA HULK,44366481,36286,0,791,113,21,9,https://twitter.com/HulkCapital/status/1216713005863505921,on the verge of making a monster move higher See monthly chart below,0.0,1.0,0.0,0.0,NEUTRAL
150,150,1217197996393168897,AMZN,2020-01-14 21:33:11+00:00,Not_an_Analyst,1046956676304187392,1973,0,44,106,22,2,https://twitter.com/facts_tesla/status/1217197996393168897,"Stock returns since IPO June 29 , 2010 3064 2260 2006 1621 755 524",0.0,1.0,0.0,0.0,NEUTRAL
151,151,1217042386259456000,AMZN,2020-01-14 11:14:51+00:00,Sven Henrich,714051110,319928,1,5701,381,121,36,https://twitter.com/NorthmanTrader/status/1217042386259456000,Central banks don t buy stocks In other news the SNB central bank of Switzerland US stock portfolio is now worth nearly $ 100B Top holdings,0.0,0.856,0.144,0.4019,POSITIVE
152,152,1212348235936874496,XOM,2020-01-01 12:21:58+00:00,Gualestrit,857693619406467072,50532,0,705,121,48,2,https://twitter.com/gualestrit/status/1212348235936874496,Dow Jones 2019 Apple 84 Microsoft 55 JPMorgan 43 Visa 42 United Technologies 41 ... Exxon Mobil 2 Boeing 1 3M 7 Pfizer 10 Walgreens 14,0.0,0.887,0.113,0.4215,POSITIVE
153,153,1214045292573659138,XOM,2020-01-06 04:45:28+00:00,👑 Tesla Queen 👑,3323410600,2550,0,86,30,15,2,https://twitter.com/TESLAQUEEN10/status/1214045292573659138,"Alpine 4 Tech Check this stock out expecting 96 YOY revenue growth for 2019 WOW Also , looking to uplist in 2020 Extremely undervalued NASDAQ NYSE SP500 CNBC Penny Market Money GoldenGlobes",0.0,0.797,0.203,0.7983,POSITIVE
154,154,1212348235936874496,JPM,2020-01-01 12:21:58+00:00,Gualestrit,857693619406467072,50532,0,705,121,48,2,https://twitter.com/gualestrit/status/1212348235936874496,Dow Jones 2019 Apple 84 Microsoft 55 JPMorgan 43 Visa 42 United Technologies 41 ... Exxon Mobil 2 Boeing 1 3M 7 Pfizer 10 Walgreens 14,0.0,0.887,0.113,0.4215,POSITIVE
155,155,1213244784808083456,JPM,2020-01-03 23:44:32+00:00,𝐁𝐫𝐚𝐧𝐝𝐨𝐧 𝐕𝐚𝐧 𝐙𝐞𝐞,351124316,10631,0,180,95,115,5,https://twitter.com/BrandonVanZee/status/1213244784808083456,The SectorSelector for 01 03 20 is posted Technology Financials Communications Premium Scholars can the full version at It features stocks with 52 week highs like,0.0,0.909,0.091,0.3612,POSITIVE
156,156,1213540919607201792,JPM,2020-01-04 19:21:16+00:00,Ben 🇺🇸📈,16851206,108517,0,3114,87,19,10,https://twitter.com/PatternProfits/status/1213540919607201792,3 weeks tight,0.0,1.0,0.0,0.0,NEUTRAL
157,157,1215326855206703105,JPM,2020-01-09 17:37:56+00:00,Lucho Poletti,969027097481097217,19447,0,224,130,39,7,https://twitter.com/LuchoPoletti/status/1215326855206703105,"Jamie Demon said all these things about bitcoin a couple years ago Then his company , the 1 bank in the U . S proceeded to apply for 82 blockchain patents for a bitcoin killer currency launched Actions speak louder than words Your Own Bank",0.103,0.861,0.036,-0.5859,NEGATIVE
158,158,1215281085812301825,JPM,2020-01-09 14:36:04+00:00,Sven Henrich,714051110,319929,1,5701,109,28,7,https://twitter.com/NorthmanTrader/status/1215281085812301825,"BlackRock , Vanguard and State Street combined own 18 of shares , 20 of , 18 of , 19 of 19 of",0.0,0.885,0.115,0.296,POSITIVE
159,159,1216000760212873216,JPM,2020-01-11 14:15:48+00:00,Earnings Whispers,136136326,301846,0,4448,269,178,3,https://twitter.com/eWhispers/status/1216000760212873216,earnings,0.0,1.0,0.0,0.0,NEUTRAL
160,160,1217068535920259073,JPM,2020-01-14 12:58:45+00:00,Jim Cramer,14216123,1772714,1,16877,172,18,18,https://twitter.com/jimcramer/status/1217068535920259073,Consumer is incredibly strong big takeaway from,0.0,0.625,0.375,0.5563,POSITIVE
161,161,1217052862460628994,JPM,2020-01-14 11:56:28+00:00,J.P. Morgan,1155522630,616493,1,3825,96,36,12,https://twitter.com/jpmorgan/status/1217052862460628994,reports 4Q19 net income of $ 8.5 B and EPS of $ 2.57 on revenue of $ 29.2 B with ROTCE of 17 record full year 2019 net income of $ 36.4 B and EPS of $ 10.72 on revenue of $ 118.7 B with ROTCE of 19,0.0,1.0,0.0,0.0,NEUTRAL
